period,providerRecordId,extractDate,serviceStartDate,serviceEndDate,invoiceStartDate,invoiceEndDate,providerInvoiceId,providerFinalBillFlag,providerName,assetAccountId,billingAccountId,providerRegion,assetName,providerAssetId,description,quantity,unitOfMeasure,providerCurrency,pcProviderUnitCost,pcProviderTotalCost,pcProviderTaxCost,pcCustomerUnitCost,pcCustomerTotalCost,customerCurrency,customerConversionRate,customerCurrencyDate,orderId,providerServiceName,providerServiceDescription,tags
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,East US,strg0008,strg0008,,0.000119,GB,USD,0.074842252379652,8.906228033e-06,0.0,0.074842252379652,8.906228033e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,East US,strg000005,strg000005,,0.00012,GB,USD,0.074842252379652,8.981070286e-06,0.0,0.074842252379652,8.981070286e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,East US,strg000001,strg000001,,9.6e-05,GB,USD,0.074842252379652,7.184856228e-06,0.0,0.074842252379652,7.184856228e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,East US,suren,suren,,0.00012,GB,USD,0.074842252379652,8.981070286e-06,0.0,0.074842252379652,8.981070286e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,euwest,vertebrata,/subscriptions/77da2c98-be85-427e-b959-ede022db4f2d/resourceGroups/redblacktree/providers/Microsoft.Storage/storageAccounts/vertebrata,,0.0146,Operation Units,USD,0.00034612069844,5.053362197e-06,0.0,0.00034612069844,5.053362197e-06,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,apeast,arayresource014432,/subscriptions/78ff15d2-1018-4135-a0eb-f94c67a9a860/resourceGroups/aray_resource_01/providers/Microsoft.Storage/storageAccounts/arayresource014432,,0.631272,GB,USD,0.044948802094085,0.028374920195537,0.0,0.044948802094085,0.028374920195537,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,eunorth,northeudiag145,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/northeu/providers/Microsoft.Storage/storageAccounts/northeudiag145,,7.2e-05,GB,USD,0.044948802094085,3.236313751e-06,0.0,0.044948802094085,3.236313751e-06,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,eunorth,northeudisks507,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/northeu/providers/Microsoft.Storage/storageAccounts/northeudisks507,,7.2e-05,GB,USD,0.044948802094085,3.236313751e-06,0.0,0.044948802094085,3.236313751e-06,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,uswest,nonclassic1813,/subscriptions/78ff15d2-1018-4135-a0eb-f94c67a9a860/resourceGroups/non-classic/providers/Microsoft.Storage/storageAccounts/nonclassic1813,,7.2e-05,GB,USD,0.044948802094085,3.236313751e-06,0.0,0.044948802094085,3.236313751e-06,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,uswest,nopenotclassic,/subscriptions/78ff15d2-1018-4135-a0eb-f94c67a9a860/resourceGroups/non-classic/providers/Microsoft.Storage/storageAccounts/nopenotclassic,,7.2e-05,GB,USD,0.044948802094085,3.236313751e-06,0.0,0.044948802094085,3.236313751e-06,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,saran7280,/subscriptions/78ff15d2-1018-4135-a0eb-f94c67a9a860/resourceGroups/saran/providers/Microsoft.Storage/storageAccounts/saran7280,,7.2e-05,GB,USD,0.044948802094085,3.236313751e-06,0.0,0.044948802094085,3.236313751e-06,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,JA East,azurejapaneast,azurejapaneast,,0.0146,Operation Units,USD,0.00034612069844,5.053362197e-06,0.0,0.00034612069844,5.053362197e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,BR South,azurebrazilsouth,azurebrazilsouth,,0.0146,Operation Units,USD,0.00034612069844,5.053362197e-06,0.0,0.00034612069844,5.053362197e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,JA West,stgkoijbhd,stgkoijbhd,,0.029,Operation Units,USD,0.00034612069844,1.0037500255e-05,0.0,0.00034612069844,1.0037500255e-05,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,JA West,stgkoijbhd,stgkoijbhd,,0.00012,GB,USD,0.074842252379652,8.981070286e-06,0.0,0.074842252379652,8.981070286e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,JA East,azurejapaneast,azurejapaneast,,0.423768,GB,USD,0.060001190203052,0.025426584369967,0.0,0.060001190203052,0.025426584369967,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,BR South,armrr7658,armrr7658,,0.032256,Units,USD,34.0494760514857,1.09829989951672,0.0,34.0494760514857,1.09829989951672,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,BR South,azurebrazilsouth,azurebrazilsouth,,0.062976,GB,USD,0.164956756577027,0.010388316702195,0.0,0.164956756577027,0.010388316702195,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,South Central US,whyamidoingthis,whyamidoingthis,,0.0242,Operation Units,USD,0.00034612069844,8.376120902e-06,0.0,0.00034612069844,8.376120902e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,South Central US,jessiesstorageaccount,jessiesstorageaccount,,0.029,Operation Units,USD,0.00034612069844,1.0037500255e-05,0.0,0.00034612069844,1.0037500255e-05,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,South Central US,azuresouthcentralusa,azuresouthcentralusa,,0.0146,Operation Units,USD,0.00034612069844,5.053362197e-06,0.0,0.00034612069844,5.053362197e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,South Central US,whyamidoingthis,whyamidoingthis,,9.6e-05,GB,USD,0.074842252379652,7.184856228e-06,0.0,0.074842252379652,7.184856228e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,South Central US,jessiesstorageaccount,jessiesstorageaccount,,0.00012,GB,USD,0.074842252379652,8.981070286e-06,0.0,0.074842252379652,8.981070286e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,South Central US,azuresouthcentralusa,azuresouthcentralusa,,0.085416,GB,USD,0.060001190203052,0.005125061662384,0.0,0.060001190203052,0.005125061662384,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,South Central US,anilsandboxdemo,anilsandboxdemo,,0.0122,Operation Units,USD,0.00033172557007,4.047051955e-06,0.0,0.00033172557007,4.047051955e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,South Central US,mkportalvhds5cd19tf1v907,mkportalvhds5cd19tf1v907,,0.0146,Operation Units,USD,0.00033172557007,4.843193323e-06,0.0,0.00033172557007,4.843193323e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,South Central US,mkportalvhds5cd19tf1v907,mkportalvhds5cd19tf1v907,,1.34208,GB,USD,0.044999210464098,0.060392540379657,0.0,0.044999210464098,0.060392540379657,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,EAST US 2,inaileastus2,inaileastus2,,0.0146,Operation Units,USD,0.00034612069844,5.053362197e-06,0.0,0.00034612069844,5.053362197e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,EAST US 2,eastus2storag,eastus2storag,,0.0146,Operation Units,USD,0.00034612069844,5.053362197e-06,0.0,0.00034612069844,5.053362197e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,EAST US 2,wdweffew,wdweffew,,0.029,Operation Units,USD,0.00034612069844,1.0037500255e-05,0.0,0.00034612069844,1.0037500255e-05,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,EAST US 2,fefef,fefef,,0.029,Operation Units,USD,0.00034612069844,1.0037500255e-05,0.0,0.00034612069844,1.0037500255e-05,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,EAST US 2,ewgfage,ewgfage,,0.029,Operation Units,USD,0.00034612069844,1.0037500255e-05,0.0,0.00034612069844,1.0037500255e-05,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,EAST US 2,ewgfage,ewgfage,,0.944976,GB,USD,0.0749975169741,0.070870853600117,0.0,0.0749975169741,0.070870853600117,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,EAST US 2,wdweffew,wdweffew,,0.00012,GB,USD,0.074842252379652,8.981070286e-06,0.0,0.074842252379652,8.981070286e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,EAST US 2,ewgfage,ewgfage,,0.00012,GB,USD,0.074842252379652,8.981070286e-06,0.0,0.074842252379652,8.981070286e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,EAST US 2,fefef,fefef,,0.00012,GB,USD,0.074842252379652,8.981070286e-06,0.0,0.074842252379652,8.981070286e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,EAST US 2,eastus2storag,eastus2storag,,0.059664,GB,USD,0.060001190203052,0.003579911012275,0.0,0.060001190203052,0.003579911012275,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,Central US,inailcentralstorage,inailcentralstorage,,0.0146,Operation Units,USD,0.00034612069844,5.053362197e-06,0.0,0.00034612069844,5.053362197e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,Central US,azurecentralusa,azurecentralusa,,0.0146,Operation Units,USD,0.00034612069844,5.053362197e-06,0.0,0.00034612069844,5.053362197e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,Central US,azurecentralusa,azurecentralusa,,0.915816,GB,USD,0.060001190203052,0.054950050006998,0.0,0.060001190203052,0.054950050006998,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,North Europe,stdtest,stdtest,,0.00012,GB,USD,0.074842252379652,8.981070286e-06,0.0,0.074842252379652,8.981070286e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,North Europe,stylekida,stylekida,,0.00012,GB,USD,0.074842252379652,8.981070286e-06,0.0,0.074842252379652,8.981070286e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,North Europe,prmstrg2,prmstrg2,,0.032256,Units,USD,73.2179348479385,2.3617177064551,0.0,73.2179348479385,2.3617177064551,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,North Europe,stdtest,stdtest,,0.029,Operation Units,USD,0.00034612069844,1.0037500255e-05,0.0,0.00034612069844,1.0037500255e-05,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,North Europe,stylekida,stylekida,,0.029,Operation Units,USD,0.00034612069844,1.0037500255e-05,0.0,0.00034612069844,1.0037500255e-05,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,West US,newstrg1,newstrg1,,0.029,Operation Units,USD,0.00034612069844,1.0037500255e-05,0.0,0.00034612069844,1.0037500255e-05,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,West US,teststr00,teststr00,,0.0284,Operation Units,USD,0.00034612069844,9.829827836e-06,0.0,0.00034612069844,9.829827836e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,West US,newstrg1,newstrg1,,0.00012,GB,USD,0.074842252379652,8.981070286e-06,0.0,0.074842252379652,8.981070286e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,West US,teststr00,teststr00,,0.00012,GB,USD,0.074842252379652,8.981070286e-06,0.0,0.074842252379652,8.981070286e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,West US,whoaa,whoaa,,0.688728,GB,USD,0.044999210464098,0.030992216224517,0.0,0.044999210464098,0.030992216224517,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,West US,0rportalvhds32nl4l75d54k,0rportalvhds32nl4l75d54k,,0.48036,GB,USD,0.044999210464098,0.021615820738534,0.0,0.044999210464098,0.021615820738534,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,West US,a2standard,a2standard,,0.050016,GB,USD,0.044999210464098,0.002250680510572,0.0,0.044999210464098,0.002250680510572,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,West US,azurewestusa,azurewestusa,,0.428952,GB,USD,0.060001190203052,0.02573763053998,0.0,0.060001190203052,0.02573763053998,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,All,,,,24,Reserved IP Address Hours,USD,0.003598705501618,0.086368932038835,0.0,0.003598705501618,0.086368932038835,USD,1.0,,,,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,EAST US 2,eastus2storag,eastus2storag,,4.8e-05,GB,USD,0.059916613744926,2.87599746e-06,0.0,0.059916613744926,2.87599746e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,JA East,azurejapaneast,azurejapaneast,,4.8e-05,GB,USD,0.059916613744926,2.87599746e-06,0.0,0.059916613744926,2.87599746e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,Central US,azurecentralusa,azurecentralusa,,4.8e-05,GB,USD,0.059916613744926,2.87599746e-06,0.0,0.059916613744926,2.87599746e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,South Central US,azuresouthcentralusa,azuresouthcentralusa,,4.8e-05,GB,USD,0.059916613744926,2.87599746e-06,0.0,0.059916613744926,2.87599746e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,EAST US 2,inaileastus2,inaileastus2,,4.8e-05,GB,USD,0.059916613744926,2.87599746e-06,0.0,0.059916613744926,2.87599746e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,Central US,inailcentralstorage,inailcentralstorage,,4.8e-05,GB,USD,0.059916613744926,2.87599746e-06,0.0,0.059916613744926,2.87599746e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,West Europe,azurewesteuropes,azurewesteuropes,,4.8e-05,GB,USD,0.059916613744926,2.87599746e-06,0.0,0.059916613744926,2.87599746e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,West US,azurewestusa,azurewestusa,,4.8e-05,GB,USD,0.059916613744926,2.87599746e-06,0.0,0.059916613744926,2.87599746e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,West US,westcoaststore,westcoaststore,,4.8e-05,GB,USD,0.059916613744926,2.87599746e-06,0.0,0.059916613744926,2.87599746e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,East US,azureeastusa,azureeastusa,,4.8e-05,GB,USD,0.059916613744926,2.87599746e-06,0.0,0.059916613744926,2.87599746e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,East US,portalvhds2cg3pspxlj353,portalvhds2cg3pspxlj353,,4.8e-05,GB,USD,0.059916613744926,2.87599746e-06,0.0,0.059916613744926,2.87599746e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,East US,asrtestsync,asrtestsync,,4.8e-05,GB,USD,0.059916613744926,2.87599746e-06,0.0,0.059916613744926,2.87599746e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,East US,goobletwo,goobletwo,,4.8e-05,GB,USD,0.044948802094085,2.157542501e-06,0.0,0.044948802094085,2.157542501e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,East US,gravnewstorageaccount,gravnewstorageaccount,,4.8e-05,GB,USD,0.044948802094085,2.157542501e-06,0.0,0.044948802094085,2.157542501e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,East US,gravstorage1,gravstorage1,,4.8e-05,GB,USD,0.044948802094085,2.157542501e-06,0.0,0.044948802094085,2.157542501e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,East US,batestsa,batestsa,,4.8e-05,GB,USD,0.044948802094085,2.157542501e-06,0.0,0.044948802094085,2.157542501e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,East US,analsandy,analsandy,,4.8e-05,GB,USD,0.044948802094085,2.157542501e-06,0.0,0.044948802094085,2.157542501e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,East US,heresyoursandbox,heresyoursandbox,,4.8e-05,GB,USD,0.044948802094085,2.157542501e-06,0.0,0.044948802094085,2.157542501e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,East US,voleland,voleland,,4.8e-05,GB,USD,0.044948802094085,2.157542501e-06,0.0,0.044948802094085,2.157542501e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,East US,magasrcfgsrv99a9dcd80d46,magasrcfgsrv99a9dcd80d46,,4.8e-05,GB,USD,0.044948802094085,2.157542501e-06,0.0,0.044948802094085,2.157542501e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,East US,tiger731,tiger731,,4.8e-05,GB,USD,0.044948802094085,2.157542501e-06,0.0,0.044948802094085,2.157542501e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,East US,zvm0,zvm0,,4.8e-05,GB,USD,0.044948802094085,2.157542501e-06,0.0,0.044948802094085,2.157542501e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,West US,whoaa,whoaa,,4.8e-05,GB,USD,0.044948802094085,2.157542501e-06,0.0,0.044948802094085,2.157542501e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,West US,wheezy900,wheezy900,,4.8e-05,GB,USD,0.044948802094085,2.157542501e-06,0.0,0.044948802094085,2.157542501e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,West US,wahwahwah,wahwahwah,,4.8e-05,GB,USD,0.044948802094085,2.157542501e-06,0.0,0.044948802094085,2.157542501e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,West US,a2standard,a2standard,,4.8e-05,GB,USD,0.044948802094085,2.157542501e-06,0.0,0.044948802094085,2.157542501e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,West US,0rportalvhds32nl4l75d54k,0rportalvhds32nl4l75d54k,,4.8e-05,GB,USD,0.044948802094085,2.157542501e-06,0.0,0.044948802094085,2.157542501e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,South Central US,mkportalvhds5cd19tf1v907,mkportalvhds5cd19tf1v907,,4.8e-05,GB,USD,0.044948802094085,2.157542501e-06,0.0,0.044948802094085,2.157542501e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,South Central US,anilsandboxdemo,anilsandboxdemo,,4.8e-05,GB,USD,0.044948802094085,2.157542501e-06,0.0,0.044948802094085,2.157542501e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,BR South,azurebrazilsouth,azurebrazilsouth,,4.8e-05,GB,USD,0.081672655994772,3.920287488e-06,0.0,0.081672655994772,3.920287488e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,East US,gravnewstorageaccount,gravnewstorageaccount,,0.0122,Operation Units,USD,0.00033172557007,4.047051955e-06,0.0,0.00033172557007,4.047051955e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,East US,strg000009,strg000009,,0.00012,GB,USD,0.074842252379652,8.981070286e-06,0.0,0.074842252379652,8.981070286e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,East US,strg0009,strg0009,,0.00012,GB,USD,0.074842252379652,8.981070286e-06,0.0,0.074842252379652,8.981070286e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,East US,strg000008,strg000008,,0.00012,GB,USD,0.074842252379652,8.981070286e-06,0.0,0.074842252379652,8.981070286e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,East US,strg000007,strg000007,,0.00012,GB,USD,0.074842252379652,8.981070286e-06,0.0,0.074842252379652,8.981070286e-06,USD,1.0,,,Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,East US,strg0105,strg0105,,0.00012,GB,USD,0.074842252379652,8.981070286e-06,0.0,0.074842252379652,8.981070286e-06,USD,1.0,,,Storage,,
